,out_degree,in_degree,out_degree_centrality,in_degree_centrality,avg_trust_given,avg_trust_received,total_trust_given,total_trust_received,trust_ratio,positive_trust_given_count,negative_trust_given_count,positive_trust_received_count,negative_trust_received_count,positive_trust_given_avg,negative_trust_given_avg,trust_selectivity,betweenness_centrality,eigenvector_centrality,community,cluster,pca_x,pca_y,tsne_x,tsne_y
34,70,70,0.018513620735255226,0.018513620735255226,1.8857142857142857,2.3,132,161,0.8198757763975155,69,1,70,0,2.0579710144927534,-10.0,5.529795918367347,0.014850009473539623,0.07017155229690153,2,0,8.209328494282731,1.6445303511886473,53.43327,3.7487414
88,56,38,0.01481089658820418,0.010050251256281409,0.5714285714285714,2.0,32,76,0.42105263157894735,47,9,37,1,1.851063829787234,-6.111111111111111,13.459183673469388,0.01473727551640808,0.04389581607653052,19,0,6.340213210254713,-0.22571117692320553,49.237698,6.308421
26,133,138,0.03517587939698493,0.036498280878074586,1.3458646616541354,1.3985507246376812,179,193,0.927461139896373,124,9,133,5,2.064516129032258,-8.555555555555555,10.617219741082028,0.014234921541950355,0.11266730191268964,3,0,15.733076948255773,0.6732413034410626,56.205635,2.048791
24,104,87,0.027505950806664906,0.023009785770960064,1.8557692307692308,2.2758620689655173,193,198,0.9747474747474747,96,8,87,0,2.3645833333333335,-4.25,7.181120562130176,0.01392589194476123,0.10465513907051656,3,0,11.219513061783475,1.745296293451422,55.094753,2.5986176
30,125,90,0.03306003702724147,0.02380322665961386,-0.088,1.8888888888888888,-11,170,-0.06470588235294118,99,26,90,0,2.0505050505050506,-8.23076923076923,23.02425600000001,0.013776823196820007,0.05416216434781823,10,0,13.469093396255891,-0.8676889479398966,55.58733,-0.20561622
143,25,24,0.006612007405448294,0.006347527109230363,1.36,2.1666666666666665,34,52,0.6538461538461539,24,1,24,0,1.8333333333333333,-10.0,7.8304,0.013658484731357464,0.006626253196518122,20,0,3.261052924673653,0.36820048108853615,46.675972,8.76815
72,45,46,0.01190161332980693,0.012166093626024863,1.6444444444444444,1.8478260869565217,74,85,0.8705882352941177,44,1,45,1,1.75,-3.0,2.584691358024692,0.013514257918848704,0.018885507847091365,2,0,5.400873124298039,0.7474411429372665,49.660046,5.0067973
476,10,10,0.002644802962179318,0.002644802962179318,1.3,1.7,13,17,0.7647058823529411,10,0,10,0,1.3,0.0,0.20999999999999996,0.013507888719494562,0.001337655882820703,8,1,1.5810486074755794,0.46146101776492604,45.435596,12.370788
99,33,35,0.008727849775191749,0.009256810367627613,1.3333333333333333,2.057142857142857,44,72,0.6111111111111112,33,0,34,1,1.3333333333333333,0.0,0.40404040404040403,0.013067278409873408,0.005773088953146242,17,0,4.057014635014888,0.5963104361095182,46.81051,7.970593
153,27,30,0.007140967997884159,0.007934408886537955,1.4074074074074074,1.6333333333333333,38,49,0.7755102040816326,27,0,30,0,1.4074074074074074,0.0,0.3155006858710562,0.013040425247501845,0.010501774741796263,8,0,3.4597173640050185,0.7301770215243109,46.678234,8.29214
102,34,34,0.00899233007140968,0.00899233007140968,1.8235294117647058,2.088235294117647,62,71,0.8732394366197183,30,4,32,2,2.8,-5.5,12.262975778546714,0.012926099771464469,0.026238695991105187,16,0,4.544814576332754,-0.030683298923653398,48.02252,7.0786557
89,46,49,0.012166093626024863,0.012959534514678657,1.3043478260869565,1.5510204081632653,60,76,0.7894736842105263,44,2,48,1,1.8181818181818181,-10.0,9.603024574669188,0.012738987570788372,0.028419854153405467,8,0,5.720671922868351,0.2960994263956808,49.696033,4.990527
36,79,76,0.02089394340121661,0.020100502512562818,1.7848101265822784,2.026315789473684,141,154,0.9155844155844156,76,3,75,1,2.1315789473684212,-7.0,7.991668001922767,0.012537929980707059,0.0666414946822966,2,0,8.915254917009783,1.1708443536849011,53.73457,3.123212
80,27,34,0.007140967997884159,0.00899233007140968,1.2592592592592593,2.411764705882353,34,82,0.4146341463414634,24,3,31,3,2.6666666666666665,-10.0,21.080932784636484,0.012223842436299112,0.006320237776469628,3,0,4.186432602053921,-0.9213940829332534,47.96821,7.0952125
17,111,108,0.029357312880190427,0.028563871991536635,2.099099099099099,2.009259259259259,233,217,1.0737327188940091,110,1,107,1,2.209090909090909,-10.0,3.2964856748640536,0.012142427496861058,0.09655247226787797,10,0,12.062135315249272,2.1474289885522233,55.508404,2.7594695
42,80,80,0.021158423697434543,0.021158423697434543,1.775,1.65,142,132,1.0757575757575757,78,2,80,0,2.076923076923077,-10.0,7.849374999999999,0.011926162852222524,0.06786800093513538,17,0,9.011490330112986,1.3988507084595023,53.88801,3.0900638
324,16,12,0.004231684739486909,0.0031737635546151815,1.0625,2.0833333333333335,17,25,0.68,15,1,12,0,1.8,-10.0,8.30859375,0.011833446824983421,0.0011433301897174676,17,1,1.98944773605469,0.07515090738897329,45.77703,11.682591
79,69,67,0.018249140439037293,0.01772017984660143,1.1159420289855073,1.2238805970149254,77,82,0.9390243902439024,69,0,67,0,1.1159420289855073,0.0,0.276412518378492,0.011807198849152215,0.008905647127943722,8,0,7.34817270851772,0.9928392832227678,52.836155,3.59241
44,50,49,0.013224014810896589,0.012959534514678657,2.7,2.4693877551020407,135,121,1.115702479338843,50,0,49,0,2.7,0.0,2.77,0.011777025513277159,0.03536907564729548,17,0,5.585667591738911,1.570801089609026,49.97066,4.569054
28,44,54,0.011637133033588999,0.014281935995768318,1.8181818181818181,3.2037037037037037,80,173,0.4624277456647399,43,1,54,0,2.0930232558139537,-10.0,7.239669421487602,0.011652005134951376,0.008039688257713588,8,0,5.584221038386549,0.9502628469918963,49.848072,4.5796304
12,128,128,0.03385347791589527,0.03385347791589527,1.515625,2.0625,194,264,0.7348484848484849,127,1,128,0,1.5354330708661417,-1.0,0.859130859375,0.011548657727694445,0.05789776893441446,2,0,13.68785497989392,2.1808017000421014,55.95485,2.6722708
7564,76,92,0.020100502512562818,0.024332187252049726,1.4210526315789473,-0.31521739130434784,108,-29,-3.7241379310344827,67,9,66,26,2.955223880597015,-10.0,19.87534626038781,0.011278925204648715,-0.07200333200430961,8,0,10.667090268170455,-7.198437726410466,54.50434,-4.1169033
21,91,91,0.024067706955831793,0.024067706955831793,2.208791208791209,2.2747252747252746,201,207,0.9710144927536232,91,0,91,0,2.208791208791209,0.0,3.923439198164474,0.011165427873844162,0.08174798209124216,10,0,9.9402672123438,2.118206070255116,54.607075,2.9642339
169,24,21,0.006347527109230363,0.005554086220576567,3.375,2.0952380952380953,81,44,1.8409090909090908,24,0,21,0,3.375,0.0,0.734375,0.011122644495391581,0.0006656282253183045,8,1,2.6003919588172115,1.2976585457909782,45.723198,10.4283285
25,109,103,0.028828352287754565,0.027241470510446973,1.6055045871559632,1.9223300970873787,175,198,0.8838383838383839,106,3,103,0,1.7641509433962264,-4.0,3.68841006649272,0.010904872759990285,0.0751837668481622,19,0,11.57640214874474,1.845323635553396,55.348206,2.7354038
478,16,16,0.004231684739486909,0.004231684739486909,1.25,1.0625,20,17,1.1764705882352942,16,0,15,1,1.25,0.0,0.1875,0.010886643956330202,-0.0012722407797223633,8,1,1.9593409267014563,0.16912828370092198,45.333565,11.565023
7550,21,30,0.005554086220576567,0.007934408886537955,-0.047619047619047616,-0.7333333333333333,-1,-22,0.045454545454545456,18,3,21,9,1.5,-9.333333333333334,15.473922902494328,0.01083131037202654,-0.04355434991701971,20,4,3.5466491560235656,-3.445802774947406,52.682735,-5.4931316
682,12,12,0.0031737635546151815,0.0031737635546151815,1.0,1.0,12,12,1.0,12,0,12,0,1.0,0.0,0.0,0.010784004966084141,0.00038644011848907006,16,1,1.500349583524661,0.24727335323943364,45.24071,12.13229
341,16,15,0.004231684739486909,0.003967204443268977,1.625,1.6,26,24,1.0833333333333333,16,0,15,0,1.625,0.0,0.359375,0.01066380462470447,0.003034520880715251,8,1,1.8581641810402874,0.587958494793516,45.295734,11.569221
147,9,11,0.002380322665961386,0.0029092832583972497,5.666666666666667,4.636363636363637,51,51,1.0,9,0,10,1,5.666666666666667,0.0,10.0,0.010452476154545871,-0.03002350311712026,17,3,1.3500735651940394,1.2889246955521687,43.824318,16.10629
1194,5,6,0.001322401481089659,0.0015868817773075907,1.0,1.0,5,6,0.8333333333333334,5,0,6,0,1.0,0.0,0.0,0.010420305211868836,0.001268081072052377,2,1,0.8065501786556062,0.14952865569993787,45.20518,12.937675
456,10,10,0.002644802962179318,0.002644802962179318,1.0,1.8,10,18,0.5555555555555556,10,0,10,0,1.0,0.0,0.0,0.010408630965313161,0.0031543200069738503,1,1,1.2771033152150275,0.34823715750708534,45.13177,12.40204
2082,2,2,0.0005289605924358636,0.0005289605924358636,2.5,1.0,5,2,2.5,2,0,2,0,2.5,0.0,2.25,0.010386344140641948,1.4321956155510547e-05,8,1,0.4529894641098684,0.6373711101188613,45.219257,13.811024
124,55,56,0.014546416291986249,0.01481089658820418,2.9272727272727272,1.0714285714285714,161,60,2.683333333333333,55,0,47,9,2.9272727272727272,0.0,6.4310743801652865,0.010311113232845297,0.04141036762788059,3,0,6.517405937271549,-0.3685856956152276,51.490303,-2.3446486
856,3,3,0.0007934408886537954,0.0007934408886537954,1.6666666666666667,3.0,5,9,0.5555555555555556,3,0,3,0,1.6666666666666667,0.0,0.2222222222222222,0.010242611352735824,0.00028460668424307606,8,1,0.5448334673733173,0.6714478161998267,44.64769,13.462924
145,72,84,0.01904258132769109,0.02221634488230627,-0.5555555555555556,0.6071428571428571,-40,51,-0.7843137254901961,51,21,64,20,1.411764705882353,-5.333333333333333,15.358024691358025,0.010197807222982198,0.12252505892796033,10,0,10.949051990007131,-4.790108032974426,54.591713,-3.0318193
709,3,3,0.0007934408886537954,0.0007934408886537954,4.0,4.0,12,12,1.0,3,0,3,0,4.0,0.0,18.0,0.010163665907967322,0.0011429315077502054,5,3,0.7848546175817553,0.7389288897793445,43.83943,16.062517
1026,5,3,0.001322401481089659,0.0007934408886537954,4.4,2.3333333333333335,22,7,3.142857142857143,5,0,3,0,4.4,0.0,9.040000000000001,0.010156341367321898,0.0001830185294787003,20,3,0.7227951118685243,1.2183589881934964,44.08811,15.63817
7380,7,7,0.0018513620735255225,0.0018513620735255225,4.0,-0.2857142857142857,28,-2,-14.0,7,0,5,2,4.0,0.0,4.0,0.010155278981433329,-0.009066058336765128,2,1,1.0985376492698902,-2.5168702924520723,25.384949,-31.117308
1115,4,4,0.0010579211848717272,0.0010579211848717272,1.75,1.5,7,6,1.1666666666666667,4,0,4,0,1.75,0.0,0.1875,0.010154196927156516,0.00026461855409308114,15,1,0.6214206580126277,0.4626762597165672,45.088654,13.261736
499,5,5,0.001322401481089659,0.001322401481089659,1.8,3.4,9,17,0.5294117647058824,5,0,5,0,1.8,0.0,0.56,0.010152988463153413,0.0003128947368339801,6,1,0.7473588562506501,0.7953280670403341,44.539936,13.472662
595,3,5,0.0007934408886537954,0.001322401481089659,3.6666666666666665,2.8,11,14,0.7857142857142857,3,0,5,0,3.6666666666666665,0.0,14.222222222222223,0.010152380779747698,0.000582343134116937,2,3,0.8274376373426718,0.5272821753254637,43.897686,15.944771
470,3,4,0.0007934408886537954,0.0010579211848717272,2.6666666666666665,4.25,8,17,0.47058823529411764,3,0,4,0,2.6666666666666665,0.0,1.5555555555555554,0.010150832133376437,0.002650821245632655,17,1,0.6200736480422601,1.1440487792971974,44.34011,13.826168
1698,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.5,2,3,0.6666666666666666,2,0,2,0,1.0,0.0,0.0,0.010150832133376437,1.5337155909745031e-07,8,1,0.42095770126184856,0.1837358238601196,45.11719,13.245732
885,10,10,0.002644802962179318,0.002644802962179318,1.3,0.9,13,9,1.4444444444444444,10,0,9,1,1.3,0.0,0.20999999999999996,0.010104486901822328,0.0033156655341111444,2,1,1.2816620885241383,0.14339724286253663,45.1732,12.379087
1462,3,3,0.0007934408886537954,0.0007934408886537954,2.3333333333333335,1.3333333333333333,7,4,1.75,3,0,3,0,2.3333333333333335,0.0,3.555555555555556,0.01006722031631522,-0.00030109873402574375,8,1,0.5485337917655486,0.4934973688037718,45.120773,13.705602
1603,6,3,0.0015868817773075907,0.0007934408886537954,1.0,1.0,6,3,2.0,6,0,3,0,1.0,0.0,0.0,0.009997332318948926,0.0034642880164133297,8,1,0.6551781828303831,0.34080521684674947,45.32728,13.151721
7513,8,7,0.0021158423697434543,0.0018513620735255225,3.625,-2.142857142857143,29,-15,-1.9333333333333333,8,0,3,4,3.625,0.0,8.734375,0.009969200038268096,-0.03538766341252418,18,1,1.1159735946368072,-1.86183286600563,29.551996,-35.32089
1405,4,4,0.0010579211848717272,0.0010579211848717272,1.0,1.0,4,4,1.0,4,0,4,0,1.0,0.0,0.0,0.009958594253673578,0.0005778311860659722,17,1,0.6018430485447681,0.14797974559362573,45.221928,13.09896
426,4,6,0.0010579211848717272,0.0015868817773075907,3.25,3.1666666666666665,13,19,0.6842105263157895,4,0,6,0,3.25,0.0,15.1875,0.009934591461689051,0.002227577259347959,20,3,0.9332470089804472,0.46897084986466303,43.88026,15.971159
1157,5,5,0.001322401481089659,0.001322401481089659,1.0,1.2,5,6,0.8333333333333334,5,0,5,0,1.0,0.0,0.0,0.009933823123131631,0.0009798528596920285,10,1,0.7053345230873656,0.17935947413927109,45.169968,13.009746
338,4,6,0.0010579211848717272,0.0015868817773075907,-0.75,4.166666666666667,-3,25,-0.12,3,1,4,2,2.3333333333333335,-10.0,29.1875,0.009912673923782093,-0.021730149175130845,2,4,1.23336801004144,-1.6777386744285898,44.594696,-17.574018
223,19,17,0.0050251256281407045,0.00449616503570484,1.8421052631578947,2.1176470588235294,35,36,0.9722222222222222,19,0,17,0,1.8421052631578947,0.0,2.1329639889196677,0.009830875067984917,0.02786716009199531,17,1,2.142419649331969,0.8582033866693414,45.278267,11.0212
214,21,23,0.005554086220576567,0.006083046813012432,1.0476190476190477,1.6521739130434783,22,38,0.5789473684210527,20,1,20,3,1.6,-10.0,6.71201814058957,0.009681665764765535,0.008187689147199348,3,1,2.7373372418899082,-0.4871726132890764,45.747932,9.537925
29,66,86,0.017455699550383497,0.022745305474742135,1.621212121212121,1.9767441860465116,107,170,0.6294117647058823,65,1,86,0,1.7076923076923076,-4.0,1.6595500459136823,0.009522779845912023,0.06845267327653848,2,0,8.265055515629403,1.6096318269472782,53.658016,2.859163
69,69,69,0.018249140439037293,0.018249140439037293,1.1014492753623188,1.3333333333333333,76,92,0.8260869565217391,67,2,67,2,1.2985074626865671,-5.5,2.3520268851081703,0.009522549383472067,0.007429761556264151,20,0,7.454403124575085,0.3481227887880808,52.629196,3.2785366
18,78,78,0.02062946310499868,0.02062946310499868,2.628205128205128,2.7564102564102564,205,215,0.9534883720930233,78,0,78,0,2.628205128205128,0.0,6.002794214332678,0.009517771987158228,0.013305754826200483,5,0,8.242476904022983,1.5529346536750146,53.47228,3.1609678
38,80,59,0.021158423697434543,0.015604337476857976,1.8375,2.4915254237288136,147,147,1.0,77,3,59,0,2.1818181818181817,-7.0,7.06109375,0.009454305305337498,0.061034745709139096,5,0,7.678513691429283,1.3741822042697898,52.834152,2.7785616
149,30,31,0.007934408886537955,0.008198889182755886,1.5666666666666667,1.6129032258064515,47,50,0.94,30,0,30,1,1.5666666666666667,0.0,1.5122222222222217,0.009403270552142361,0.008773754470651209,17,0,3.3494518157057858,0.4792251220344375,46.33347,7.9085846
155,39,37,0.01031473155249934,0.009785770960063476,1.1025641025641026,1.3243243243243243,43,49,0.8775510204081632,37,2,37,0,1.4594594594594594,-5.5,3.733070348454963,0.00933096793428972,0.014808355601334049,8,0,4.221607815619024,0.420387881053626,48.277428,4.902969
50,45,59,0.01190161332980693,0.015604337476857976,1.6666666666666667,1.9322033898305084,75,114,0.6578947368421053,45,0,59,0,1.6666666666666667,0.0,1.555555555555555,0.008975664449660442,0.00775515819533344,8,0,5.480921134056262,0.9498476225739132,49.84664,3.8751488
419,15,14,0.003967204443268977,0.003702724147051045,1.2666666666666666,1.3571428571428572,19,19,1.0,15,0,14,0,1.2666666666666666,0.0,0.32888888888888873,0.00885061114432621,0.006309170806565985,17,1,1.5857949927133224,0.41703995161727003,44.95693,11.570965
65,56,54,0.01481089658820418,0.014281935995768318,0.8392857142857143,1.7222222222222223,47,93,0.5053763440860215,52,4,54,0,1.5,-7.75,7.777742346938774,0.00872724263281865,0.05722140637739132,8,0,6.21936601389738,0.5914720301699353,51.01028,2.5754542
129,93,17,0.024596667548267656,0.00449616503570484,4.516129032258065,3.411764705882353,420,58,7.241379310344827,93,0,16,1,4.516129032258065,0.0,0.5938258758237949,0.008544166957748546,0.011398149163747068,17,0,5.56774893592963,2.9652737269360196,47.740364,4.0434413
96,47,43,0.012430573922242795,0.011372652737371067,1.0638297872340425,1.7209302325581395,50,74,0.6756756756756757,44,3,43,0,1.4772727272727273,-5.0,4.2299683114531454,0.008457780427342918,0.015913218392454808,6,0,4.915833724611113,0.46401531724016765,48.791107,4.0645843
2336,81,43,0.021422903993652476,0.011372652737371067,0.19753086419753085,0.046511627906976744,16,2,8.0,53,28,34,9,2.0754716981132075,-3.357142857142857,10.701722298430116,0.008356155093113741,-0.012993707608838417,6,0,8.328472882709152,-2.376545382097318,54.665154,-1.8335984
7518,9,6,0.002380322665961386,0.0015868817773075907,-2.6666666666666665,-2.8333333333333335,-24,-17,1.411764705882353,4,5,3,3,1.25,-5.8,19.555555555555557,0.007627256497289333,-0.0038564296233199397,6,4,1.390489068888702,-3.331172850466913,47.228607,-23.32359
154,51,44,0.013488495107114522,0.011637133033588999,0.9215686274509803,1.1136363636363635,47,49,0.9591836734693877,50,1,44,0,1.14,-10.0,2.621299500192234,0.0076143406337480695,0.023591830318138753,3,0,4.966277273904612,0.5846067850930885,48.839813,3.494791
45,74,65,0.01957154192012695,0.017191219254165568,0.6756756756756757,1.8615384615384616,50,121,0.4132231404958678,67,7,64,1,1.6567164179104477,-8.714285714285714,13.408327246165081,0.007460566307869851,0.054574960827510566,17,0,7.845804231759171,0.07204707536828195,52.42243,1.7479208
57,58,55,0.015339857180640043,0.014546416291986249,2.189655172413793,1.8727272727272728,127,103,1.233009708737864,58,0,55,0,2.189655172413793,0.0,4.498513674197386,0.006894885960551783,0.005438443952217133,5,0,5.72479124787318,1.0246975747004363,49.898186,3.1149483
172,32,30,0.008463369478973817,0.007934408886537955,1.5,1.4666666666666666,48,44,1.0909090909090908,31,1,29,1,1.8709677419354838,-10.0,6.9375,0.006757008170250791,0.011693458731729108,3,0,3.271037422885945,0.14215469402359035,42.731976,3.3360822
97,45,41,0.01190161332980693,0.010843692144935203,2.8666666666666667,1.7804878048780488,129,73,1.7671232876712328,44,1,41,0,2.9545454545454546,-1.0,9.359999999999998,0.006701103050104587,0.034097155086046445,17,0,4.54257542699229,1.0488728683400175,47.99024,3.3197036
51,77,70,0.020364982808780747,0.018513620735255226,1.025974025974026,1.6285714285714286,79,114,0.6929824561403509,72,5,70,0,1.6666666666666667,-8.2,8.259065609714959,0.006570422110535452,0.049301349494690214,10,0,7.913265553640871,0.6798208084827089,52.799114,2.2567956
84,45,49,0.01190161332980693,0.012959534514678657,1.9555555555555555,1.5918367346938775,88,78,1.1282051282051282,45,0,48,1,1.9555555555555555,0.0,4.531358024691357,0.006564871267972325,0.017594566052459015,17,0,4.824101671786485,0.6601064137230874,48.784046,2.8506734
